사업장명,병상수
연세채움치과의원,0
강호경내과의원,0
연세제일치과의원,0
송동근치과의원,0
배선우내과의원,0
현함한의원,0
아름다운치과의원,0
송가정의학과의원,0
동인한의원,0
천수당한의원,0
윤기영소아청소년과의원,0
최윤정치과의원,0
예울치과의원,0
현대영상의학과의원,0
사당연세의원,0
연세베스트덴치과의원,0
김석호내과의원,0
박석치과의원,0
중경한의원,0
청솔한의원,0
세명치과의원,0
건치과의원,0
서울미치과의원,0
오연상내과의원,0
이웰치과의원,0
서울손인내과의원,0
윤한의원,0
서울척척마취통증의학과의원,0
연세에이스정형외과의원,24
동작한의원,0
경희혜담한의원,0
참좋은한의원,0
한기설치과의원,0
혜선한의원,0
e해박난치과의원,0
유치과의원,0
본디올서봉한의원,0
동작서울정형외과의원,0
삼성필의원,0
푸른가정의원,0
인의한의원,0
명수대한의원,0
연세어린이사랑치과의원,0
구원창문외과의원,4
더윌치과의원,0
금강한의원,0
서울이튼치과의원,0
성모피부과의원,0
리더스진치과의원,0
호호안과의원,1
상도밝은안과의원,0
광보의원,0
(사)한국한센복지협회서울특별시지부부설의원,0
홍정신건강의학과의원,0
양석원내과의원,0
지영철치과의원,0
화남한의원,0
이정형외과의원,0
대방연세재활의학과의원,0
서울미소치과의원,0
고운미의원,0
서울베스트마취통증의학과의원,0
좋은이비인후과의원,0
페리오치과의원,0
자작나무치과의원,0
월오한의원,0
모정한의원,0
한길한의원,0
연세한이비인후과의원,0
신대방가정의학과의원,0
미소를주는치과의원,0
아이사랑소아청소년과의원,0
중국동신한의원,0
서울해치과의원,0
경희은한의원,0
새연세재활의학과의원,0
정제경가정의원,0
서울정형외과의원,0
몸과맘엔한의원,0
나은한의원,0
에이아이의원,0
약수부부한의원,0
서울더원치과의원,0
서울유(U)치과의원,0
치유본한의원,28
라라치과의원,0
오케이정형외과의원,0
상도편한내과의원,0
사계절신경외과의원,0
나루정신건강의학과의원,0
김영진한의원,0
365바른정형외과의원,0
이마취통증의학과의원,0
모세마취통증의학과의원,1
연세더바른치과의원,0
연세튼튼의원,0
현대제일마취통증의학과의원,0
관악연세이비인후과의원,1
바른삼성정형외과의원,0
언제나열린이비인후과의원,0
미성한의원,0
노바의원,0
경희솔한의원,0
킹치과의원,0
스마트올치과의원,0
신림평온정신건강의학과의원,0
강남삼성정형외과의원,2
본아한의원 관악점,0
연세미라클의원,0
닥터엠의원,0
은천경희한의원,0
난곡으뜸치과의원,0
연세쿄앤원이비인후과의원,0
선앤민치과의원,0
연세한마취통증의학과의원,0
마디튼튼재활의학과의원,0
광덕안정한의원,20
닥터요한 의원,0
연세햇살정신건강의학과의원,0
관악이웃치과의원,0
원스치과교정과치과의원,0
닥터에버스의원,0
관악성모이비인후과의원,2
김서랑치과의원,0
휴먼피부과의원,0
세인경희한의원,0
서울이편한치과의원,0
빛의안과의원,0
신림신경과의원,3
서울리뉴치과의원,0
김의원,0
제오피부과의원,0
메디서울이비인후과의원,0
연세조은내과의원,0
차봉연엔도내과의원,0
곰돌이한의원,0
서울대입구정형외과의원,0
유한의원,22
신대방참좋은정형외과의원,0
서울동안미의원,0
마음가득정신건강의학과의원,0
대은한의원,10
경희올바른한의원,0
광덕안정한의원,20
민내과의원,0
관악퍼스트치과의원,0
포레스트한의원,20
서울탑치과의원,0
낙성대성모이비인후과의원,0
마음챙김정신건강의학과의원,0
서울365가정의원,0
신림올바른치과의원,0
메가비뇨의학과의원,0
성모새봄정신건강의학과의원,0
서울열린치과의원,0
점선면의원,0
미앤미의원,0
신림정형외과의원,0
이음손한의원,0
야호정신건강의학과의원,0
관악아산마취통증의학과의원,0
윤가정의학과의원,0
안녕정신건강의학과의원,0
매일튼튼의원,0
오케이치과의원,0
바른치과의원,0
울트라정형외과의원,0
보스턴은소아청소년과의원,0
관악플러스내과의원,0
박성휘내과의원,0
이편한치과의원,0
은행나무한의원,0
김현주한의원,0
이재준치과의원,0
청림경희한의원,0
오씨삼대한의원,0
따뜻한인치과의원,0
노옥당한의원,0
연세베스트의원,0
열린안과의원,0
호내과의원,0
NY치과의원,0
홍앤유의원,0
예담미인(美人)의원,0
최종성피부과의원,0
김성무비뇨기과의원,0
서울드림치과의원,0
최진현내과의원,0
광제당한의원,0
이레치과의원,0
노벨치과의원,0
서울으뜸치과의원,0
함박웃음치과의원,0
나비화이트치과의원,0
뉴욕치과의원,0
이맑은치과의원,0
가야한의원,0
박춘식산부인과의원,1
에이스치과의원,0
마리아쥬니어치과의원,0
관악동의보감한의원,0
명의원,0
연세필정신과의원,0
김정화산부인과의원,0
관악하나가정의학과의원,0
연세건강한내과의원,0
DR.문이비인후과의원,1
김지한안과의원,0
서울삼성내과의원,0
늘푸른소아청소년과의원,0
엘산부인과의원,0
삼성편한내과의원,0
하버드재활의학과의원,0
고운미소치과의원,0
유안과의원,0
서울누가치과의원,0
서울이비인후과의원,0
그린소아과의원,0
서울W내과의원,0
성모튼튼정형외과의원,0
신일치과의원,0
관악경희한의원,0
풀잎치과의원,0
킴스아산의원,0
성모베스트이비인후과의원,1
서울비뇨기과의원,1
더나은치과의원,0
손소아과의원,0
김인철의원,0
박성신소아과의원,0
연세비뇨기과의원,0
성모가정의학과의원,0
서울의원,0
민병일한의원,0
에스엔케이치과의원,0
오민구치과의원,0
고은치과의원,0
이한규내과의원,0
이앤치과의원,0
아름다운한의원,25
신림연세이비인후과의원,0
산치과의원,0
서울미의원,0
봉천한의원,0
그랑치과교정과치과의원,0
성모척바른의원,0
연세인헌가정의학과의원,0
365밝은안과의원,2
인의부부한의원,0
라르떼의원,0
서울호치과의원,0
김철신정형외과의원,0
천수한의원,0
아이보리소아청소년과의원,0
미인플란트치과의원,0
연세정형외과의원,20
연세이안과의원,0
김영봉이비인후과의원,0
유정신경정신과의원,0
서울화인치과의원,0
관악오라클피부과의원,0
토론토사랑치과의원,0
약선당한의원,0
민들레한의원,0
오씨전통한의원,0
삼성현치과의원,0
관악구보건분소,0
더나은내과의원,0
난곡연세치과의원,0
서울타워치과의원,0
일가한의원,27
연서담한의원,0
푸른나무한의원,0
치과의정석치과의원,0
해온미소치과의원,0
하늘벗한의원,0
경희맥한의원,0
경희부부한의원,0
김혜근의원,0
봉천경희한의원,0
당곡한의원,0
박준배한의원,0
조이치과의원,0
서울CL치과의원,0
인덕한의원,0
명문치과의원,0
어성초한의원,0
이진내과의원,0
조은미소치과의원,0
연세맑은이비인후과의원(관악점),3
김성훈가정의학과의원,0
BJ 라임의원,0
사랑채한의원,0
새힘신경외과의원,0
서울디딤정신건강의학과의원,0
수정형외과의원,0
한빛마취통증의학과의원,0
연세편한내과의원,0
이진숙산부인과의원,0
나눔정신건강의학과의원,0
장수한의원,0
바른침한의원,0
김성균한의원,0
뿌리샘치과의원,0
이(e)-행복한치과의원,0
현치과의원,0
연치과의원,0
이당한의원,0
한사랑치과의원,0
관악정다운의료복지사회적협동조합정다운우리의원,0
씨에프(CF)의원,0
애플산부인과의원,0
알라딘한의원,0
이화이치과의원,0
베스톤비뇨기과의원,0
스마일덴치과의원,0
참하지외과의원,0
우리가족한의원,0
상생한의원,0
함소아한의원,0
연세공감치과의원,0
아침햇살한의원,0
서울S비뇨기과의원,0
연세W산부인과의원(구로점),0
신동현내과의원,0
서울조인트내과의원,0
신사수한의원,18
톡스앤필의원,0
서울S치과의원,0
낙성대한의원,0
이혁치과의원,0
조용진치과의원,0
박경준치과의원,0
서울김치과의원,0
최유석치과의원,0
진치과의원,0
송치과의원,0
연세에이플러스치과의원,0
진승재치과의원,0
명경치과의원,0
도경치과의원,0
성심치과의원,0
남현한의원,0
365열린한의원,0
한사랑한의원,0
강인구내과의원,0
경희대영한의원,0
위상오내과의원,0
으뜸한의원,0
주인종내과의원,0
중화부부한의원,0
박미란소아청소년과의원,0
신창식이비인후과의원,1
소망의원,0
손승환내과의원,0
서내과의원,0
관악성모의원,0
연세해맑은치과교정과치과의원,0
보람치과의원,0
금성부부치과의원,0
우정치과의원,0
혜준한의원,0
최낙훈의원,0
감초당한의원,0
변산부인과의원,0
스마일라인치과의원,0
박영섭치과의원,0
문현치과의원,0
서울대입구백세한의원,0
다니엘치과의원,0
난곡연세가정의원,0
명의마취통증의학과의원,0
관악정의원,0
손장원정형외과의원,0
함초롬피부과의원,0
청도한의원,0
본디올홍제한의원,0
연세나눔치과의원,0
은진외과의원,2
사회복지법인 에스알씨(SRC)부설의원,0
성모안과의원,2
이성욱이비인후과의원,0
현희정형외과의원,22
영락가정의학과의원,0
신림치과의원,0
이그린치과의원,0
다스름한의원,0
가람신경정신과의원,45
경희우리한의원,0
관악웰치과의원,0
자연과한의원,0
영수통증의학과의원,0
정구일정형외과의원,29
청양한의원,0
하나항맥외과의원,8
엄창수신경외과의원,0
굿모닝플러스의원,0
닥터강이비인후과의원,1
아이비치과의원,0
서울N치과의원,0
천일한의원,0
서울영천손한의원,0
윤내과의원,0
도현한의원,0
강남부부한의원,0
상월한의원,0
경희삼성한의원,0
대한결핵협회 부설 복십자의원,0
연세탱탱피부과의원,0
레이디유외과의원,2
연세쉬즈산부인과의원,0
아름드리가정의원,0
강한신림의원,0
강남밝은빛안과의원,0
